File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF323UDL	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR663NFC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6777/'], '@type': ['Target', 'Item'], 'name': 'STAT5B-human', 'label': 'STAT5B', '@id': '/targets/STAT5B-human/', 'title': 'STAT5B (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '99beabc3-ad50-44a4-a82b-aa7fc009266b', 'status': 'released'}				STAT5B-human	DNA						2021-03-31	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF122FTW/	74235	ENCODE Processing Pipeline	8c621535b69abe16079940b621f561d0		https://www.encodeproject.org/files/ENCFF323UDL/@@download/ENCFF323UDL.bigBed				released	s3://encode-public/2021/03/30/9bf8ddcb-a937-4b38-95c8-9f4101d9b5c3/ENCFF323UDL.bigBed	ENCODE4 v1.8.0 GRCh38	released	mild to moderate bottlenecking, inconsistent platforms, missing genetic modification reagents		
ENCFF227WQI	bigWig	bigWig		signal p-value	GRCh38	ENCSR360HRA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KDM1A-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF076DXB/, /files/ENCFF735JLB/, /files/ENCFF554APQ/, /files/ENCFF666CFH/	2179476386	ENCODE Processing Pipeline	12b2700f5c8b6bfe9144f7989dc675ce		https://www.encodeproject.org/files/ENCFF227WQI/@@download/ENCFF227WQI.bigWig				released	s3://encode-public/2020/12/30/e873fa5d-1a68-4475-92ba-f720b89ea389/ENCFF227WQI.bigWig	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF829FZW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR360HRA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KDM1A-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF076DXB/, /files/ENCFF735JLB/, /files/ENCFF356LFX/, /files/ENCFF554APQ/, /files/ENCFF666CFH/	574884	ENCODE Processing Pipeline	2d7a3c549de138e60614a7d073d066c2		https://www.encodeproject.org/files/ENCFF829FZW/@@download/ENCFF829FZW.bed.gz				released	s3://encode-public/2020/12/30/365b2d40-47fe-4f7b-a18a-01af80bbc8fd/ENCFF829FZW.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF133OLU	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR360HRA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										KDM1A-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF829FZW/	1094194	ENCODE Processing Pipeline	42f7820b27014b51e88a25540faae81f		https://www.encodeproject.org/files/ENCFF133OLU/@@download/ENCFF133OLU.bigBed				released	s3://encode-public/2020/12/30/5b630c25-f228-4567-ae59-107b020b0332/ENCFF133OLU.bigBed	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking		
ENCFF445ZEJ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR871TKJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										THRAP3-human	DNA						2016-11-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF067FJF/	256833	ENCODE Processing Pipeline	5ca7e9518d72b4f7916d8f032cc76069		https://www.encodeproject.org/files/ENCFF445ZEJ/@@download/ENCFF445ZEJ.bigBed				released	s3://encode-public/2020/12/06/32f397ee-3e84-44dc-9bc4-6bfe27c1cadf/ENCFF445ZEJ.bigBed	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, inconsistent platforms, borderline replicate concordance		
ENCFF313CYB	bigWig	bigWig		signal p-value	GRCh38	ENCSR871TKJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										THRAP3-human	DNA						2016-11-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF554APQ/, /files/ENCFF735JLB/, /files/ENCFF822ODT/, /files/ENCFF936FZX/, /files/ENCFF600OSO/, /files/ENCFF843NNB/	2657861604	ENCODE Processing Pipeline	46ee4e39d0f5e2f25415c3b7a3fe21fa		https://www.encodeproject.org/files/ENCFF313CYB/@@download/ENCFF313CYB.bigWig				released	s3://encode-public/2020/12/06/fdcb5497-613b-4840-9a08-68be65e48055/ENCFF313CYB.bigWig	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, inconsistent platforms, borderline replicate concordance		
ENCFF067FJF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR871TKJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										THRAP3-human	DNA						2016-11-17	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF554APQ/, /files/ENCFF735JLB/, /files/ENCFF822ODT/, /files/ENCFF936FZX/, /files/ENCFF600OSO/, /files/ENCFF843NNB/, /files/ENCFF356LFX/	96357	ENCODE Processing Pipeline	05e70a9f8bd406522236610edce3331a		https://www.encodeproject.org/files/ENCFF067FJF/@@download/ENCFF067FJF.bed.gz				released	s3://encode-public/2020/12/06/19efec45-fadc-4aa4-a22a-6ddef37e893d/ENCFF067FJF.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, inconsistent platforms, borderline replicate concordance		
ENCFF253PNH	bigWig	bigWig		signal p-value	GRCh38	ENCSR808AKZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										BCOR-human	DNA						2016-09-01	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF822ODT/, /files/ENCFF936FZX/, /files/ENCFF965TPR/, /files/ENCFF154FVW/	2124258343	ENCODE Processing Pipeline	f1b860c469c3b73620c96b7d787b335b		https://www.encodeproject.org/files/ENCFF253PNH/@@download/ENCFF253PNH.bigWig				released	s3://encode-public/2020/12/03/2dbaf5db-d7e4-4a18-942b-2586d0c902ac/ENCFF253PNH.bigWig	ENCODE4 v1.6.1 GRCh38	released			
ENCFF343XWA	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR808AKZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										BCOR-human	DNA						2016-09-01	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF124FTW/	1630614	ENCODE Processing Pipeline	b3bc8c8729e7dc8aad51b5ba5adad3de		https://www.encodeproject.org/files/ENCFF343XWA/@@download/ENCFF343XWA.bigBed				released	s3://encode-public/2020/12/03/3659bcb7-b6a2-43d1-a096-3a8d48ee45b7/ENCFF343XWA.bigBed	ENCODE4 v1.6.1 GRCh38	released			
ENCFF124FTW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR808AKZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										BCOR-human	DNA						2016-09-01	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF936FZX/, /files/ENCFF822ODT/, /files/ENCFF965TPR/, /files/ENCFF356LFX/, /files/ENCFF154FVW/	740485	ENCODE Processing Pipeline	17c261ef47c766e1ee794bf88ea4e5c4		https://www.encodeproject.org/files/ENCFF124FTW/@@download/ENCFF124FTW.bed.gz				released	s3://encode-public/2020/12/03/c82d70c4-e710-4f6c-8664-7574b0bfd0c5/ENCFF124FTW.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF358XWW	bigWig	bigWig		signal p-value	GRCh38	ENCSR033NQK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZNF830-human	DNA						2018-01-26	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF735JLB/, /files/ENCFF907YNL/, /files/ENCFF554APQ/, /files/ENCFF421AHW/	1981049231	ENCODE Processing Pipeline	fa7ec5bcd7c10e3cff85e19c8f91d63c		https://www.encodeproject.org/files/ENCFF358XWW/@@download/ENCFF358XWW.bigWig				released	s3://encode-public/2020/11/29/b2ef826c-4617-4005-a7c2-a8a97e4df8ad/ENCFF358XWW.bigWig	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity	partially characterized antibody	
ENCFF896IUI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR033NQK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZNF830-human	DNA						2018-01-26	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF735JLB/, /files/ENCFF554APQ/, /files/ENCFF421AHW/, /files/ENCFF356LFX/, /files/ENCFF907YNL/	55862	ENCODE Processing Pipeline	8dceded3d07b1a57e40864258b7e7571		https://www.encodeproject.org/files/ENCFF896IUI/@@download/ENCFF896IUI.bed.gz				released	s3://encode-public/2020/11/29/803cbfe0-9d5c-4462-93a1-d64bb13b5361/ENCFF896IUI.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity	partially characterized antibody	
ENCFF900JRP	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR033NQK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZNF830-human	DNA						2018-01-26	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF896IUI/	166834	ENCODE Processing Pipeline	8f24ef184c037a2fa5dc07321b52affd		https://www.encodeproject.org/files/ENCFF900JRP/@@download/ENCFF900JRP.bigBed				released	s3://encode-public/2020/11/29/623ab38b-4fd5-4198-932e-2b6985d0e092/ENCFF900JRP.bigBed	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, moderate library complexity	partially characterized antibody	
ENCFF655ZSU	bigWig	bigWig		signal p-value	GRCh38	ENCSR024LKA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										HDAC3-human	DNA						2018-01-26	ENCODE			450-650	3, 4	3_1, 4_1							/files/ENCFF735JLB/, /files/ENCFF381ZKN/, /files/ENCFF530PJI/, /files/ENCFF554APQ/	2310535175	ENCODE Processing Pipeline	38b92926c9b301a5019a569e86641ff6		https://www.encodeproject.org/files/ENCFF655ZSU/@@download/ENCFF655ZSU.bigWig				released	s3://encode-public/2020/11/29/2aac0309-34bd-4c7c-bfd5-1b720279bad0/ENCFF655ZSU.bigWig	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	partially characterized antibody	
ENCFF713GIR	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR024LKA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										HDAC3-human	DNA						2018-01-26	ENCODE			450-650	3, 4	3_1, 4_1							/files/ENCFF775PIY/	448866	ENCODE Processing Pipeline	8e0f49e08e15af2c6be565416dc61c17		https://www.encodeproject.org/files/ENCFF713GIR/@@download/ENCFF713GIR.bigBed				released	s3://encode-public/2020/11/29/4b4b7e12-4478-46a9-87ad-6f594394be6c/ENCFF713GIR.bigBed	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	partially characterized antibody	
ENCFF775PIY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR024LKA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										HDAC3-human	DNA						2018-01-26	ENCODE			450-650	3, 4	3_1, 4_1							/files/ENCFF356LFX/, /files/ENCFF530PJI/, /files/ENCFF735JLB/, /files/ENCFF554APQ/, /files/ENCFF381ZKN/	189698	ENCODE Processing Pipeline	8af81f99e8557bdb97b24c8c66b4683e		https://www.encodeproject.org/files/ENCFF775PIY/@@download/ENCFF775PIY.bed.gz				released	s3://encode-public/2020/11/29/51a14810-1590-4400-8cef-5aec9b5def2e/ENCFF775PIY.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, borderline replicate concordance, moderate library complexity	partially characterized antibody	
ENCFF145GDZ	bigWig	bigWig		signal p-value	GRCh38	ENCSR894CGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SUPT5H-human	DNA						2016-10-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF218WWJ/, /files/ENCFF747SVU/, /files/ENCFF822ODT/, /files/ENCFF936FZX/	1779329775	ENCODE Processing Pipeline	f2173e2f626750454f7709e9576615c8		https://www.encodeproject.org/files/ENCFF145GDZ/@@download/ENCFF145GDZ.bigWig				released	s3://encode-public/2020/12/01/5954e1d6-a958-4a92-85eb-77c189d630f4/ENCFF145GDZ.bigWig	ENCODE4 v1.6.1 GRCh38	released			
ENCFF738XMN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR894CGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SUPT5H-human	DNA						2016-10-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF218WWJ/, /files/ENCFF356LFX/, /files/ENCFF936FZX/, /files/ENCFF822ODT/, /files/ENCFF747SVU/	574429	ENCODE Processing Pipeline	5bc446d413312dc40337ca1d2b6bf717		https://www.encodeproject.org/files/ENCFF738XMN/@@download/ENCFF738XMN.bed.gz				released	s3://encode-public/2020/12/01/bbfe3dba-a2a7-4ffb-a279-79d7c5a296f3/ENCFF738XMN.bed.gz	ENCODE4 v1.6.1 GRCh38	released			
ENCFF902PAW	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR894CGX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SUPT5H-human	DNA						2016-10-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF738XMN/	1417721	ENCODE Processing Pipeline	4c0ec6547f28fd2e230db2311de92709		https://www.encodeproject.org/files/ENCFF902PAW/@@download/ENCFF902PAW.bigBed				released	s3://encode-public/2020/12/01/dad28d7b-5da1-4e5d-a468-f5ce4e135e1d/ENCFF902PAW.bigBed	ENCODE4 v1.6.1 GRCh38	released			
ENCFF190FPU	bigWig	bigWig		signal p-value	GRCh38	ENCSR643VTW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMARCA4-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF822ODT/, /files/ENCFF733FAD/, /files/ENCFF936FZX/, /files/ENCFF075GQQ/	2100552007	ENCODE Processing Pipeline	52b433bc05b50470386864f795ad68d1		https://www.encodeproject.org/files/ENCFF190FPU/@@download/ENCFF190FPU.bigWig				released	s3://encode-public/2020/12/03/9cfe9015-a67e-495f-9697-df3af18c2459/ENCFF190FPU.bigWig	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, antibody characterized with exemption		
ENCFF316MCJ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR643VTW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMARCA4-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF793FMG/	1331202	ENCODE Processing Pipeline	ff6db40ca9216049e16c7e1d60134005		https://www.encodeproject.org/files/ENCFF316MCJ/@@download/ENCFF316MCJ.bigBed				released	s3://encode-public/2020/12/03/2fcb0d44-b354-4b44-a013-a95803b6c867/ENCFF316MCJ.bigBed	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, antibody characterized with exemption		
ENCFF793FMG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR643VTW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SMARCA4-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF733FAD/, /files/ENCFF936FZX/, /files/ENCFF075GQQ/, /files/ENCFF822ODT/, /files/ENCFF356LFX/	585879	ENCODE Processing Pipeline	98d13c33e6e3a50062141981f9651605		https://www.encodeproject.org/files/ENCFF793FMG/@@download/ENCFF793FMG.bed.gz				released	s3://encode-public/2020/12/03/dc5b0c58-3a07-4a71-a491-a09c4d2d29a2/ENCFF793FMG.bed.gz	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance, antibody characterized with exemption		
ENCFF655GBI	bigWig	bigWig		signal p-value	GRCh38	ENCSR976TBC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										IRF5-human	DNA						2017-02-21	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF783FZL/, /files/ENCFF510PTR/, /files/ENCFF526WYZ/, /files/ENCFF881PDA/	2026401237	ENCODE Processing Pipeline	2588858cf11f8e87bb01d8882586cfd9		https://www.encodeproject.org/files/ENCFF655GBI/@@download/ENCFF655GBI.bigWig				released	s3://encode-public/2020/11/30/32468cc7-d2a8-4ba2-84f0-2e864e94110c/ENCFF655GBI.bigWig	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance		
ENCFF478SRO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR976TBC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										IRF5-human	DNA						2017-02-21	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF783FZL/, /files/ENCFF510PTR/, /files/ENCFF526WYZ/, /files/ENCFF356LFX/, /files/ENCFF881PDA/	39360	ENCODE Processing Pipeline	3c63d6c7f40aff208210d69e5e5b2a38		https://www.encodeproject.org/files/ENCFF478SRO/@@download/ENCFF478SRO.bed.gz				released	s3://encode-public/2020/11/30/7b897266-028c-4273-86e7-c34120a71224/ENCFF478SRO.bed.gz	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance		
ENCFF562PPN	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR976TBC	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										IRF5-human	DNA						2017-02-21	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF478SRO/	125977	ENCODE Processing Pipeline	847390e60d6899c67165c56dd6690630		https://www.encodeproject.org/files/ENCFF562PPN/@@download/ENCFF562PPN.bigBed				released	s3://encode-public/2020/11/30/b52306a8-b6f5-440a-b014-6dc099f82eb6/ENCFF562PPN.bigBed	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance		
ENCFF988HVV	bigWig	bigWig		signal p-value	GRCh38	ENCSR230PTV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZBTB2-human	DNA						2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF601DSO/, /files/ENCFF131NUV/, /files/ENCFF936FZX/, /files/ENCFF822ODT/	1850725836	ENCODE Processing Pipeline	77625050f81e40eca30be792f564ad7d		https://www.encodeproject.org/files/ENCFF988HVV/@@download/ENCFF988HVV.bigWig				released	s3://encode-public/2020/12/30/c849d460-f19d-4b30-97fa-2382044c0eeb/ENCFF988HVV.bigWig	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption		
ENCFF209DVO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR230PTV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZBTB2-human	DNA						2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF822ODT/, /files/ENCFF601DSO/, /files/ENCFF356LFX/, /files/ENCFF131NUV/, /files/ENCFF936FZX/	303368	ENCODE Processing Pipeline	5c7bdb0024546af12866350b74ad63d8		https://www.encodeproject.org/files/ENCFF209DVO/@@download/ENCFF209DVO.bed.gz				released	s3://encode-public/2020/12/30/7a11b067-a09f-44a7-bfb8-9791c352036d/ENCFF209DVO.bed.gz	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption		
ENCFF290ESQ	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR230PTV	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZBTB2-human	DNA						2016-12-19	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF209DVO/	646045	ENCODE Processing Pipeline	2a21fe2145c1872d4bf05344e21cd7a4		https://www.encodeproject.org/files/ENCFF290ESQ/@@download/ENCFF290ESQ.bigBed				released	s3://encode-public/2020/12/30/5c95a022-a9da-48aa-be44-e1ee8ad1f0b9/ENCFF290ESQ.bigBed	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption		
ENCFF337XFG	bigWig	bigWig		signal p-value	GRCh38	ENCSR763FNU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['UniProtKB:Q9UFW8'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/8545/'], '@type': ['Target', 'Item'], 'label': 'CGGBP1', 'title': 'CGGBP1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e7ee5664-4828-4e5c-8173-98f4aa4b32e1', 'schema_version': '14', 'name': 'CGGBP1-human', '@id': '/targets/CGGBP1-human/', 'status': 'released'}				CGGBP1-human	DNA						2021-06-10	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF392KAB/, /files/ENCFF238JIA/, /files/ENCFF974IKU/	1992379078	ENCODE Processing Pipeline	d84b7ab4c4ee9851a73b196e12715435		https://www.encodeproject.org/files/ENCFF337XFG/@@download/ENCFF337XFG.bigWig				released	s3://encode-public/2021/06/04/4860144b-7a5e-4b56-ba65-625d481be6b0/ENCFF337XFG.bigWig	ENCODE4 v1.9.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF412PRC	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR763FNU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['UniProtKB:Q9UFW8'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/8545/'], '@type': ['Target', 'Item'], 'label': 'CGGBP1', 'title': 'CGGBP1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e7ee5664-4828-4e5c-8173-98f4aa4b32e1', 'schema_version': '14', 'name': 'CGGBP1-human', '@id': '/targets/CGGBP1-human/', 'status': 'released'}				CGGBP1-human	DNA						2021-06-10	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF771XZZ/	190790	ENCODE Processing Pipeline	e8f167c8f10917d6b1b7643f128452c1		https://www.encodeproject.org/files/ENCFF412PRC/@@download/ENCFF412PRC.bigBed				released	s3://encode-public/2021/06/04/003dfa18-cfab-4c9f-9094-d5663cb5a0b4/ENCFF412PRC.bigBed	ENCODE4 v1.9.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF771XZZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR763FNU	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['UniProtKB:Q9UFW8'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/8545/'], '@type': ['Target', 'Item'], 'label': 'CGGBP1', 'title': 'CGGBP1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e7ee5664-4828-4e5c-8173-98f4aa4b32e1', 'schema_version': '14', 'name': 'CGGBP1-human', '@id': '/targets/CGGBP1-human/', 'status': 'released'}				CGGBP1-human	DNA						2021-06-10	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF392KAB/, /files/ENCFF356LFX/, /files/ENCFF238JIA/, /files/ENCFF974IKU/	66940	ENCODE Processing Pipeline	1e5d14ffe4735eb1f5b8d3e86ef00c3b		https://www.encodeproject.org/files/ENCFF771XZZ/@@download/ENCFF771XZZ.bed.gz				released	s3://encode-public/2021/06/04/2271e8db-7613-4f2b-83cc-8ab2733534b5/ENCFF771XZZ.bed.gz	ENCODE4 v1.9.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF314XVK	bigWig	bigWig		signal p-value	GRCh38	ENCSR793HVL	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										E2F8-human	DNA						2018-01-26	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF830RYD/, /files/ENCFF783FZL/, /files/ENCFF526WYZ/, /files/ENCFF785HHC/	1621685376	ENCODE Processing Pipeline	c97745921feb69c83b5cef6192cf5351		https://www.encodeproject.org/files/ENCFF314XVK/@@download/ENCFF314XVK.bigWig				released	s3://encode-public/2020/12/03/637da70b-d8bb-4581-bd7f-a41ce88f6084/ENCFF314XVK.bigWig	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, moderate library complexity	partially characterized antibody	
