Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2016	Systemic lupus erythematosus Homo sapiens hsa05322	2/135	0.12363480136799587	1.0	0	0	3.2921810699588483	6.8820517172819615	SNRPD1;H3F3A
KEGG_2016	Measles Homo sapiens hsa05162	2/136	0.12512903089575772	1.0	0	0	3.2679738562091507	6.792188976844878	CDKN1B;RCHY1
KEGG_2016	Ribosome Homo sapiens hsa03010	2/137	0.12662766012967586	1.0	0	0	3.2441200324412005	6.703988024978725	MRPL4;MRPL10
KEGG_2016	Ubiquitin mediated proteolysis Homo sapiens hsa04120	2/137	0.12662766012967586	1.0	0	0	3.2441200324412005	6.703988024978725	CUL3;RCHY1
KEGG_2016	RNA polymerase Homo sapiens hsa03020	1/32	0.13449037019981044	1.0	0	0	6.9444444444444455	13.932379718964336	POLR3GL
KEGG_2016	Alanine, aspartate and glutamate metabolism Homo sapiens hsa00250	1/35	0.1461413694948877	1.0	0	0	6.34920634920635	12.210672009822257	GLUD1
KEGG_2016	DNA replication Homo sapiens hsa03030	1/36	0.1499904635419038	1.0	0	0	6.172839506172839	11.711009649964527	RNASEH2B
KEGG_2016	Alzheimer's disease Homo sapiens hsa05010	2/168	0.17491328478197188	1.0	0	0	2.6455026455026456	4.612341120102127	PPP3CA;COX5A
KEGG_2016	Protein processing in endoplasmic reticulum Homo sapiens hsa04141	2/169	0.17651915031182022	1.0	0	0	2.6298487836949382	4.5610148800638175	ERP29;BAK1
KEGG_2016	Basal transcription factors Homo sapiens hsa03022	1/45	0.18386914912360214	1.0	0	0	4.938271604938271	8.363115656418975	GTF2A2
KEGG_2016	Drug metabolism - other enzymes Homo sapiens hsa00983	1/46	0.187550014621766	1.0	0	0	4.8309178743961345	8.085554224600395	CES2
KEGG_2016	Transcriptional misregulation in cancer Homo sapiens hsa05202	2/180	0.1943299331959992	1.0	0	0	2.4691358024691357	4.044933031781105	CDKN1B;H3F3A
KEGG_2016	Amino sugar and nucleotide sugar metabolism Homo sapiens hsa00520	1/48	0.19486256522478784	1.0	0	0	4.62962962962963	7.571577604728151	TSTA3
KEGG_2016	Amyotrophic lateral sclerosis (ALS) Homo sapiens hsa05014	1/51	0.20570952167960266	1.0	0	0	4.357298474945534	6.890153351797378	PPP3CA
KEGG_2016	Chemokine signaling pathway Homo sapiens hsa04062	2/187	0.20578352063774447	1.0	0	0	2.3767082590612003	3.757410655816665	RAP1A;RASGRP2
KEGG_2016	Epstein-Barr virus infection Homo sapiens hsa05169	2/202	0.23055411087319486	1.0	0	0	2.2002200220022003	3.228316149098695	CDKN1B;POLR3GL
KEGG_2016	VEGF signaling pathway Homo sapiens hsa04370	1/61	0.2408328655132929	1.0	0	0	3.642987249544627	5.186346412280162	PPP3CA
KEGG_2016	Rap1 signaling pathway Homo sapiens hsa04015	2/211	0.24551684517566305	1.0	0	0	2.1063717746182204	2.958166863222122	RAP1A;RASGRP2
KEGG_2016	Cytosolic DNA-sensing pathway Homo sapiens hsa04623	1/64	0.25106713996174423	1.0	0	0	3.4722222222222223	4.798732242124888	POLR3GL
KEGG_2016	Renin secretion Homo sapiens hsa04924	1/64	0.25106713996174423	1.0	0	0	3.4722222222222223	4.798732242124888	PPP3CA
KEGG_2016	Renal cell carcinoma Homo sapiens hsa05211	1/66	0.2578140696494449	1.0	0	0	3.3670033670033668	4.5640290038196305	RAP1A
KEGG_2016	Amphetamine addiction Homo sapiens hsa05031	1/67	0.2611649592960544	1.0	0	0	3.316749585406302	4.453078087398883	PPP3CA
KEGG_2016	Glycolysis / Gluconeogenesis Homo sapiens hsa00010	1/67	0.2611649592960544	1.0	0	0	3.316749585406302	4.453078087398883	TPI1
KEGG_2016	Ras signaling pathway Homo sapiens hsa04014	2/227	0.2721984757238721	1.0	0	0	1.9579050416054824	2.547672615994664	RAP1A;RASGRP2
KEGG_2016	Inositol phosphate metabolism Homo sapiens hsa00562	1/71	0.27441956123321504	1.0	0	0	3.1298904538341166	4.047252264094421	TPI1
KEGG_2016	Chronic myeloid leukemia Homo sapiens hsa05220	1/73	0.28095840598002714	1.0	0	0	3.0441400304414006	3.8646838417900593	CDKN1B
KEGG_2016	B cell receptor signaling pathway Homo sapiens hsa04662	1/73	0.28095840598002714	1.0	0	0	3.0441400304414006	3.8646838417900593	PPP3CA
KEGG_2016	Biosynthesis of amino acids Homo sapiens hsa01230	1/74	0.28420594171863656	1.0	0	0	3.0030030030030037	3.7779464165654657	TPI1
KEGG_2016	RNA degradation Homo sapiens hsa03018	1/77	0.293861773681843	1.0	0	0	2.8860028860028866	3.5343312546808665	DDX6
KEGG_2016	Cardiac muscle contraction Homo sapiens hsa04260	1/78	0.297051671847384	1.0	0	0	2.849002849002849	3.4582597607634096	COX5A
KEGG_2016	Small cell lung cancer Homo sapiens hsa05222	1/86	0.3220630883751708	1.0	0	0	2.5839793281653747	2.9276688010281116	CDKN1B
KEGG_2016	Metabolic pathways Homo sapiens hsa01100	7/1239	0.3234462016012564	1.0	0	0	1.2554927809165095	1.4171029252338632	GLUD1;FDPS;TSTA3;TPI1;POLR3GL;B4GALT7;COX5A
KEGG_2016	HTLV-I infection Homo sapiens hsa05166	2/258	0.3237314358576932	1.0	0	0	1.7226528854435832	1.942878567773548	PPP3CA;FDPS
KEGG_2016	ErbB signaling pathway Homo sapiens hsa04012	1/87	0.3251269742549201	1.0	0	0	2.554278416347382	2.869832651179393	CDKN1B
KEGG_2016	Ribosome biogenesis in eukaryotes Homo sapiens hsa03008	1/89	0.3312137249443987	1.0	0	0	2.496878901373284	2.7590297560053303	SBDS
KEGG_2016	Prostate cancer Homo sapiens hsa05215	1/89	0.3312137249443987	1.0	0	0	2.496878901373284	2.7590297560053303	CDKN1B
KEGG_2016	Pancreatic secretion Homo sapiens hsa04972	1/96	0.35209293036278594	1.0	0	0	2.314814814814815	2.4163428970259715	RAP1A
KEGG_2016	AGE-RAGE signaling pathway in diabetic complications Homo sapiens hsa04933	1/101	0.366610699610668	1.0	0	0	2.2002200220022003	2.2078212495918885	CDKN1B
KEGG_2016	HIF-1 signaling pathway Homo sapiens hsa04066	1/103	0.3723273136525041	1.0	0	0	2.157497303128371	2.13156836281012	CDKN1B
KEGG_2016	T cell receptor signaling pathway Homo sapiens hsa04660	1/104	0.3751664573036265	1.0	0	0	2.136752136752137	2.094840737942377	PPP3CA
KEGG_2016	Pyrimidine metabolism Homo sapiens hsa00240	1/105	0.3779929007844988	1.0	0	0	2.1164021164021167	2.0590050043011727	POLR3GL
KEGG_2016	MicroRNAs in cancer Homo sapiens hsa05206	2/297	0.3871903641651507	1.0	0	0	1.4964459408903854	1.419885985524109	CDKN1B;BAK1
KEGG_2016	Glutamatergic synapse Homo sapiens hsa04724	1/114	0.4028685697687326	1.0	0	0	1.9493177387914231	1.772212280377002	PPP3CA
KEGG_2016	Leukocyte transendothelial migration Homo sapiens hsa04670	1/118	0.41360617219504703	1.0	0	0	1.8832391713747647	1.6626008150604925	RAP1A
KEGG_2016	Neurotrophin signaling pathway Homo sapiens hsa04722	1/120	0.41890314585159183	1.0	0	0	1.851851851851852	1.6113250764185325	RAP1A
KEGG_2016	Lysosome Homo sapiens hsa04142	1/123	0.4267600093280606	1.0	0	0	1.8066847335140024	1.5384525073189093	CD164
KEGG_2016	Oocyte meiosis Homo sapiens hsa04114	1/123	0.4267600093280606	1.0	0	0	1.8066847335140024	1.5384525073189093	PPP3CA
KEGG_2016	Cell cycle Homo sapiens hsa04110	1/124	0.4293555467698697	1.0	0	0	1.7921146953405018	1.5151790733934918	CDKN1B
KEGG_2016	AMPK signaling pathway Homo sapiens hsa04152	1/124	0.4293555467698697	1.0	0	0	1.7921146953405018	1.5151790733934918	TBC1D1
KEGG_2016	Axon guidance Homo sapiens hsa04360	1/127	0.43707263142642894	1.0	0	0	1.7497812773403325	1.448216785756553	PPP3CA
KEGG_2016	Dopaminergic synapse Homo sapiens hsa04728	1/129	0.4421599265978293	1.0	0	0	1.7226528854435832	1.4058288328429105	PPP3CA
KEGG_2016	Osteoclast differentiation Homo sapiens hsa04380	1/132	0.44970574107640304	1.0	0	0	1.6835016835016836	1.3453902673879314	PPP3CA
KEGG_2016	FoxO signaling pathway Homo sapiens hsa04068	1/133	0.4521985123910969	1.0	0	0	1.670843776106934	1.3260384442075062	CDKN1B
KEGG_2016	Oxidative phosphorylation Homo sapiens hsa00190	1/133	0.4521985123910969	1.0	0	0	1.670843776106934	1.3260384442075062	COX5A
KEGG_2016	Natural killer cell mediated cytotoxicity Homo sapiens hsa04650	1/135	0.457150603114533	1.0	0	0	1.646090534979424	1.288464847868551	PPP3CA
KEGG_2016	Apoptosis Homo sapiens hsa04210	1/140	0.4693379877235954	1.0	0	0	1.5873015873015874	1.200685895169407	BAK1
KEGG_2016	Wnt signaling pathway Homo sapiens hsa04310	1/142	0.4741368253681473	1.0	0	0	1.5649452269170583	1.16785498877532	PPP3CA
KEGG_2016	Parkinson's disease Homo sapiens hsa05012	1/142	0.4741368253681473	1.0	0	0	1.5649452269170583	1.16785498877532	COX5A
KEGG_2016	Hepatitis B Homo sapiens hsa05161	1/146	0.4836061240678317	1.0	0	0	1.5220700152207003	1.105760269137397	CDKN1B
KEGG_2016	Non-alcoholic fatty liver disease (NAFLD) Homo sapiens hsa04932	1/151	0.4952059259899495	1.0	0	0	1.471670345842531	1.0342628268161609	COX5A
KEGG_2016	Oxytocin signaling pathway Homo sapiens hsa04921	1/158	0.5110139225827285	1.0	0	0	1.4064697609001406	0.9442453493541876	PPP3CA
KEGG_2016	cGMP-PKG signaling pathway Homo sapiens hsa04022	1/167	0.5306210258540272	1.0	0	0	1.3306719893546242	0.8432564357966413	PPP3CA
KEGG_2016	Pathways in cancer Homo sapiens hsa05200	2/397	0.5360169178981473	1.0	0	0	1.1195074167366361	0.6981131320085436	CDKN1B;RASGRP2
KEGG_2016	Influenza A Homo sapiens hsa05164	1/175	0.5473956264048659	1.0	0	0	1.26984126984127	0.7651853614836934	FDPS
KEGG_2016	Purine metabolism Homo sapiens hsa00230	1/176	0.5494503190896564	1.0	0	0	1.2626262626262628	0.7561072226586077	POLR3GL
KEGG_2016	Tuberculosis Homo sapiens hsa05152	1/178	0.5535320719372383	1.0	0	0	1.248439450686642	0.7383715163954365	PPP3CA
KEGG_2016	Alcoholism Homo sapiens hsa05034	1/179	0.5555592136888062	1.0	0	0	1.2414649286157666	0.7297083554114792	H3F3A
KEGG_2016	Calcium signaling pathway Homo sapiens hsa04020	1/180	0.5575772531588217	1.0	0	0	1.2345679012345678	0.7211780426659566	PPP3CA
KEGG_2016	Huntington's disease Homo sapiens hsa05016	1/193	0.5830016096143689	1.0	0	0	1.1514104778353484	0.621261176417814	COX5A
KEGG_2016	cAMP signaling pathway Homo sapiens hsa04024	1/199	0.5942432788081631	1.0	0	0	1.1166945840312676	0.5812021029406023	RAP1A
KEGG_2016	Focal adhesion Homo sapiens hsa04510	1/202	0.5997511958045398	1.0	0	0	1.1001100110011002	0.5624206638349708	RAP1A
KEGG_2016	PI3K-Akt signaling pathway Homo sapiens hsa04151	1/341	0.7880089156306974	1.0	0	0	0.6516780710329098	0.15525961220991172	CDKN1B
